-9724,UXTUM,FALSE,8/12/1990
-9720,KOM2R,FALSE,3/4/2001
-9717,-GW?1,FALSE,4/4/1983
-9710,KN4;Z,FALSE,3/5/2014
-9707,:IBUC,TRUE,21/12/1990
-9702,4VQZ8,FALSE,14/5/1994
-9692,A1V:N,TRUE,25/6/2003
-9690,AQ1BO,TRUE,9/9/1990
-9685,QZKXA,TRUE,6/12/2004
-9670,SNT2T,FALSE,10/11/2017
-9664,;97QL,FALSE,17/7/2011
-9662,5=YYB,FALSE,21/7/2012
-9661,JOBD=,FALSE,24/2/1987
-9658,T0L-W,FALSE,4/2/2016
-9648,XZ21O,FALSE,10/9/2010
-9644,MGH0Q,TRUE,6/10/1997
-9641,W:L79,TRUE,23/5/1981
-9635,I2YQQ,TRUE,8/1/1988
-9631,TTSJ.,TRUE,18/11/1985
-9626,A<FY<,FALSE,2/10/1998
-9624,>0/1@,FALSE,14/11/2015
-9619,-3XBN,TRUE,8/5/1986
-9619,BRA=E,FALSE,28/5/2005
-9614,NNHN-,TRUE,24/7/1995
-9613,4RV5W,TRUE,12/3/1980
-9606,G;R<P,FALSE,6/10/2000
-9599,8=>1B,TRUE,12/2/2001
-9588,0F6ZG,FALSE,3/7/1994
-9579,BQ1Y/,FALSE,14/2/2013
-9570,5@E?L,FALSE,10/6/2005
-9567,DEY.2,FALSE,7/6/2016
-9562,JJ<8@,FALSE,27/11/2007
-9557,;MU1=,FALSE,18/1/1991
-9557,NX0VI,FALSE,26/12/2013
-9556,61UGJ,TRUE,21/3/2008
-9550,484N>,FALSE,21/4/2010
-9546,/N/HV,FALSE,7/6/2017
-9543,7EF9O,TRUE,5/1/2014
-9540,@949V,TRUE,28/5/2003
-9538,M1SV-,FALSE,21/7/1981
-9531,LRAYC,FALSE,8/6/1984
-9530,YD/2E,FALSE,22/9/1995
-9525,-ME0P,FALSE,2/8/2017
-9525,9TTER,TRUE,7/2/2003
-9524,NG=C:,FALSE,12/9/2005
-9516,98QN;,TRUE,17/10/2007
-9516,;T-PB,FALSE,10/1/2001
-9515,O/Q@T,TRUE,2/12/2013
-9513,U6Q4B,TRUE,23/4/1986
-9500,?WTEQ,TRUE,8/2/2005
-9492,>8MOD,TRUE,23/6/1985
-9483,3KIDS,FALSE,18/5/1983
-9474,L3R=G,FALSE,28/10/1995
-9466,JSRYU,TRUE,22/8/2008
-9465,O;V1F,TRUE,14/9/1980
-9462,/00RT,TRUE,24/8/1989
-9461,TW2LB,TRUE,18/1/2006
-9454,7X@T9,TRUE,9/3/1995
-9437,781T7,FALSE,4/4/1998
-9429,W?.9U,TRUE,19/2/2003
-9425,;J273,TRUE,12/8/1997
-9424,M2<Q8,TRUE,16/12/1987
-9414,DV4:W,TRUE,7/5/2016
-9414,Z7RXJ,TRUE,15/5/1992
-9411,AUMTF,TRUE,20/1/1990
-9409,7V4R9,TRUE,14/4/2016
-9408,PA>Y=,TRUE,26/5/1990
-9406,-TI..,FALSE,1/11/2007
-9405,>F?9<,TRUE,7/3/2013
-9401,?7:>N,FALSE,27/2/1988
-9395,5D;>-,TRUE,13/3/2001
-9393,FX/U2,FALSE,21/4/2010
-9391,TMFXO,TRUE,6/1/1993
-9386,5LSE?,FALSE,20/10/1992
-9338,Y2.;?,TRUE,16/7/1988
-9337,YO2/U,TRUE,27/11/1991
-9331,774DJ,FALSE,13/5/2008
-9331,=0J7Z,TRUE,24/11/2011
-9300,00-1@,TRUE,2/10/2013
-9294,0;H-O,TRUE,14/6/1999
-9290,1MYZ2,FALSE,20/1/1992
-9278,W9IJ<,TRUE,3/11/1992
-9271,10D=E,FALSE,5/1/2006
-9268,-==T6,FALSE,3/3/2003
-9263,.Y;?1,TRUE,11/3/1986
-9261,S5.L:,TRUE,27/10/1996
-9251,E21TY,TRUE,27/4/2001
-9248,QH>:3,FALSE,26/7/2000
-9245,EL6-T,FALSE,20/7/2008
-9243,:UROJ,FALSE,17/8/2008
-9242,4;F?D,TRUE,20/5/1987
-9241,9BA-8,TRUE,7/10/2012
-9239,A-EX:,TRUE,12/10/1980
-9237,Y1RKC,TRUE,26/8/2002
-9236,HYP8G,TRUE,28/8/2016
-9226,U9JYF,TRUE,11/10/2005
-9220,OUGC7,FALSE,28/7/1996
-9219,6Y<JW,FALSE,25/8/2011
-9218,7K./-,FALSE,8/6/1997
-9213,IET<K,FALSE,13/2/2003
-9208,U7WD2,FALSE,10/12/2002
-9202,@N>5Q,FALSE,1/1/2008
-9202,K7FXE,TRUE,24/8/1996
-9199,ATXSZ,TRUE,13/2/1986
-9183,@N.DN,FALSE,9/12/2003
-9178,ITB4O,FALSE,8/6/1995
-9171,D<=SS,TRUE,19/11/1995
-9171,IS33V,FALSE,5/6/2006
-9167,I3ZBJ,FALSE,9/10/2009
-9167,P6-LT,TRUE,5/5/2006
-9164,2UAID,TRUE,11/8/1981
-9164,88>CD,FALSE,28/7/2004
-9163,XF;YR,FALSE,3/9/2015
-9156,U@CUQ,TRUE,5/5/2001
-9146,1WR9>,FALSE,8/1/2012
-9143,;/XAF,FALSE,19/7/2014
-9142,WN;5B,TRUE,3/10/2006
-9139,BRQ.>,TRUE,28/11/2016
-9138,VLIT9,FALSE,15/6/2017
-9134,X8KLF,FALSE,20/4/2002
-9132,<.L84,TRUE,21/7/2003
-9115,>7XEK,FALSE,21/2/1985
-9113,P0/JL,FALSE,11/5/2014
-9111,<;I;C,FALSE,3/4/1989
-9109,8.P?9,TRUE,8/3/1980
-9104,P;R46,FALSE,15/10/1986
-9103,<.?D4,TRUE,6/5/1986
-9098,</4O9,TRUE,26/5/2003
-9098,>D6S<,TRUE,1/5/1994
-9090,BPX6=,FALSE,16/1/1994
-9084,=0G=I,TRUE,2/11/2008
-9081,O694O,TRUE,17/9/1988
-9070,1F@X:,TRUE,10/2/2016
-9061,689O5,FALSE,26/8/2016
-9053,BI=YN,TRUE,6/12/1997
-9047,OW0CX,TRUE,15/10/1984
-9044,=HDSG,FALSE,7/6/1988
-9037,AI1E/,FALSE,26/10/1989
-9024,ICSMF,FALSE,15/12/2014
-9021,5OKI1,TRUE,2/11/1999
-9021,6ES1Z,TRUE,8/3/1983
-9016,RJ@78,FALSE,1/6/1997
-9015,:LK1J,FALSE,4/7/1995
-9015,GIU7?,TRUE,16/5/1996
-9010,GQG>H,TRUE,14/10/1996
-9008,3@X3C,FALSE,27/6/1992
-9004,?W4BU,TRUE,17/2/1980
-9003,/VJ46,FALSE,6/4/1994
-9001,E/-=3,TRUE,3/3/1999
-8981,15:6=,FALSE,7/10/2000
-8980,>8S.A,TRUE,5/1/2005
-8979,44H71,TRUE,20/8/2017
-8972,<RVHI,FALSE,26/1/2003
-8971,-?>-N,TRUE,18/9/2013
-8971,I9RPN,FALSE,21/7/1987
-8962,8.O:7,FALSE,3/7/2000
-8962,;MRY6,TRUE,1/6/2007
-8962,HQG;J,FALSE,18/9/1998
-8953,R.5WW,TRUE,1/8/2011
-8951,;R:HE,TRUE,17/5/2010
-8949,=IXOZ,TRUE,12/7/1983
-8945,6A3NZ,FALSE,16/7/2003
-8937,<959M,TRUE,2/12/2012
-8925,P-C9:,TRUE,23/10/1997
-8925,SJFW2,FALSE,2/11/1988
-8923,<7LU:,FALSE,13/11/2012
-8921,T98@5,FALSE,14/6/1995
-8908,@BLH4,FALSE,13/7/1997
-8901,>UYFJ,TRUE,5/8/2014
-8899,QM/2S,FALSE,21/8/2005
-8898,0PRS8,FALSE,28/2/2007
-8895,;.JIM,FALSE,22/8/1986
-8895,DS;VA,TRUE,1/3/1982
-8888,-M204,TRUE,8/10/1987
-8887,G6JPB,TRUE,1/7/2012
-8886,7PU-N,FALSE,4/11/1981
-8885,0VE98,TRUE,28/10/1995
-8870,=:BEB,TRUE,4/4/1982
-8865,2GLEL,TRUE,27/2/1992
-8865,J?0DS,TRUE,5/11/2006
-8861,Z04AP,FALSE,15/6/2001
-8859,89FW@,FALSE,11/7/1984
-8852,U5E0/,FALSE,28/7/2002
-8849,QX7H6,TRUE,22/8/1986
-8836,@?P<9,TRUE,6/4/2008
-8834,87T-5,FALSE,8/8/1993
-8833,MAFC?,FALSE,10/2/1990
-8829,.U8?I,FALSE,18/4/1993
-8822,Q.HHX,FALSE,12/10/1983
-8811,2Z::H,TRUE,12/6/2013
-8809,K4I6S,TRUE,21/5/2011
-8804,G<Z3R,FALSE,4/3/1994
-8801,/0UT1,TRUE,2/9/1987
-8798,9RO/T,FALSE,12/5/2008
-8797,GGZ@F,FALSE,20/2/2000
-8792,=/KXI,FALSE,20/11/1986
-8792,DJ3OZ,TRUE,10/2/1987
-8790,KRENS,TRUE,7/6/2014
-8782,?43AJ,FALSE,14/9/1993
-8780,SC2@6,TRUE,13/3/2014
-8779,T6D91,TRUE,17/11/1985
-8765,?FTGD,FALSE,4/11/1999
-8763,B-14-,TRUE,10/1/2007
-8761,6<RXB,FALSE,6/4/2017
-8760,1APDJ,FALSE,14/8/2005
-8758,.RXWG,FALSE,22/7/1999
-8754,4?1AB,TRUE,10/1/1991
-8753,TP001,TRUE,19/3/2008
-8750,.UADN,TRUE,17/8/1984
-8750,08OUO,FALSE,15/6/2001
-8749,ON=/6,FALSE,21/5/2008
-8745,@CAYB,TRUE,20/4/1980
-8739,X>G>G,FALSE,27/1/2008
-8738,J4H6W,FALSE,16/9/2010
-8736,SSHIC,FALSE,21/12/1988
-8729,@@B->,TRUE,27/4/2000
-8728,?F0CN,FALSE,1/12/2006
-8725,E=CX@,TRUE,26/12/1984
-8722,7>DYU,TRUE,2/1/1981
-8722,A;OI@,TRUE,16/1/1999
-8722,DJ7LG,TRUE,16/6/1996
-8722,VLE0>,TRUE,7/3/2010
-8720,R?4;?,FALSE,13/10/1984
-8709,W6R4O,TRUE,27/10/1981
-8708,09;H8,TRUE,15/3/1989
-8707,>4H<<,TRUE,22/2/1980
-8700,72K2K,FALSE,27/3/2010
-8696,1G<39,TRUE,25/1/1992
-8691,N8S4J,TRUE,2/10/1992
-8687,-=PJ9,FALSE,28/3/2004
-8682,0>6B@,FALSE,11/5/1998
-8668,1UI6S,FALSE,24/5/1998
-8662,6;7W5,FALSE,20/12/1994
-8662,94T@R,FALSE,28/10/2008
-8662,@;4;;,TRUE,21/9/2006
-8656,/N7W>,TRUE,15/7/1999
-8643,P0.9<,FALSE,10/11/1992
-8641,MCPLA,TRUE,23/1/1982
-8640,/5C.9,TRUE,5/10/1998
-8636,8MSZ0,TRUE,17/8/2003
-8632,>YZVM,TRUE,5/7/2000
-8625,<:9-2,FALSE,20/10/1997
-8620,JN-?6,FALSE,19/9/2013
-8616,=I;3V,TRUE,13/3/2001
-8616,C:4HK,TRUE,25/10/2007
-8611,X74G<,TRUE,7/9/1998
-8607,P1.@-,TRUE,8/12/2006
-8606,/2Q49,FALSE,15/4/1982
-8606,6A6H1,TRUE,2/5/1992
-8599,?L?82,TRUE,18/8/2001
-8597,U05B.,TRUE,18/6/2003
-8592,:72WB,TRUE,18/6/1993
-8580,635.5,TRUE,4/5/2002
-8580,<WPR?,TRUE,5/3/2002
-8574,:KWY3,TRUE,4/2/1989
-8572,8=J9S,FALSE,11/11/2016
-8570,1;9UL,FALSE,28/2/2001
-8570,VKL<>,TRUE,5/7/2006
-8566,H/3KR,FALSE,16/5/2002
-8564,/5/:1,TRUE,6/4/2001
-8564,16=Q>,FALSE,4/12/1993
-8562,.6WUU,FALSE,5/9/2015
-8554,74BVD,TRUE,13/2/1991
-8543,/YW-I,TRUE,11/11/2009
-8538,;22FA,FALSE,19/9/1998
-8537,UC.NI,TRUE,25/9/2017
-8532,OLS0V,TRUE,6/12/1990
-8531,SE=:H,FALSE,22/4/2014
-8527,G7BFG,FALSE,27/3/2002
-8527,I709;,TRUE,26/4/2002
-8524,/Q:YZ,TRUE,5/11/2013
-8520,-6>5X,TRUE,13/4/1985
-8518,9.P6C,FALSE,28/1/1982
-8498,TPU0:,FALSE,3/3/2013
-8496,557Z>,TRUE,28/10/1987
-8494,Q6/KR,TRUE,6/12/1981
-8490,3?-@E,TRUE,22/5/1986
-8485,<2E@6,TRUE,21/5/2010
-8485,N00HG,TRUE,4/1/1993
-8484,MH:NY,FALSE,27/12/1997
-8476,ZPOAB,FALSE,11/6/1988
-8473,BX30F,FALSE,5/5/2008
-8468,S3N=U,FALSE,28/7/2009
-8467,SW<8Z,TRUE,18/10/1987
-8461,C=4/S,FALSE,10/11/2003
-8459,0D/AD,FALSE,18/5/1999
-8459,KX><N,TRUE,16/11/1987
-8458,FHEIJ,FALSE,5/10/2010
-8453,U613P,TRUE,9/3/1995
-8452,J/35T,FALSE,11/5/1992
-8451,UVN3C,FALSE,1/1/2008
-8447,HP3<X,TRUE,15/10/1995
-8447,S3/Q1,FALSE,22/10/2006
-8436,5VLWY,TRUE,17/3/1997
-8436,=1T-V,TRUE,5/3/2008
-8430,-DUJT,FALSE,3/3/1993
-8420,ZB@9B,TRUE,28/8/1998
-8420,ZR7?C,TRUE,6/12/2015
-8405,O/<BB,FALSE,23/11/2009
-8401,IP5/9,FALSE,17/2/1987
-8400,L-5SM,FALSE,11/7/1981
-8397,6/H73,FALSE,15/12/1985
-8395,8PL86,FALSE,17/7/2012
-8393,I7SPZ,FALSE,4/1/1989
-8391,TX/LC,TRUE,13/12/2006
-8385,X4G0T,TRUE,1/7/2007
-8382,N<<L1,TRUE,13/5/1999
-8379,?X@GP,FALSE,8/11/1995
-8365,D:.?4,FALSE,11/12/1988
-8362,CAUFR,FALSE,16/1/1983
-8357,U17Z>,TRUE,27/8/1995
-8351,2=WTV,FALSE,27/1/2017
-8348,XSA;>,FALSE,15/2/1992
-8346,<PB:6,FALSE,1/9/2010
-8327,/@L4R,FALSE,3/8/1981
-8325,AN;8-,TRUE,13/10/1989
-8324,BCORR,FALSE,5/12/2001
-8320,H=5GB,FALSE,27/10/2009
-8305,998QR,TRUE,4/1/2014
-8303,EMGL5,FALSE,10/12/2010
-8297,;3Q3:,TRUE,6/5/1981
-8294,ZSRKT,TRUE,16/5/2009
-8293,L>UXU,FALSE,12/1/1989
-8286,L<FG:,FALSE,13/1/1988
-8281,XXKFF,FALSE,1/4/1985
-8276,W1TNB,TRUE,14/12/2017
-8274,0-WXA,TRUE,8/4/1983
-8274,H@?>/,FALSE,16/10/1999
-8273,U.5E>,TRUE,11/4/1992
-8272,X5F37,FALSE,23/10/1980
-8271,KQ2WQ,TRUE,7/11/2012
-8258,@:X.;,FALSE,26/11/2008
-8255,3DQ<Q,TRUE,23/12/1987
-8251,07MMF,TRUE,16/10/2014
-8251,9GGPU,FALSE,9/5/1995
-8244,JP;.S,FALSE,28/7/2009
-8241,SF<>X,TRUE,17/3/2016
-8238,P0ZSH,FALSE,1/1/1993
-8233,JBU>D,TRUE,3/12/2006
-8230,EOKK<,TRUE,13/8/1984
-8226,CP<F=,FALSE,14/6/1990
-8224,.Z>:F,FALSE,17/7/1989
-8218,T@:U;,TRUE,19/8/1980
-8212,K=VVQ,FALSE,9/5/2011
-8206,GFZ3@,TRUE,5/5/1990
-8195,D>MZY,FALSE,6/11/1984
-8192,P3UIB,FALSE,9/6/2001
-8191,-Y4VR,FALSE,4/6/2009
-8191,;FC?H,FALSE,5/1/2015
-8190,-HPQH,FALSE,17/10/2008
-8187,EMRUO,TRUE,16/6/1992
-8183,7N;B9,FALSE,1/9/1990
-8183,>A1ZM,FALSE,6/8/1986
-8181,IJW4;,FALSE,9/9/1994
-8174,2PBWJ,FALSE,2/4/2006
-8174,F2NS3,TRUE,26/8/1998
-8174,LZ:?J,TRUE,24/1/1982
-8171,>G16X,TRUE,14/4/1987
-8163,0?=-5,FALSE,24/11/1989
-8157,LG.4M,FALSE,5/10/2009
-8156,QP-1K,FALSE,3/9/2013
-8154,Y7.GD,FALSE,17/2/2007
-8138,;VE7?,FALSE,10/1/2017
-8136,3Y2>N,TRUE,13/6/1990
-8135,<HSO4,FALSE,4/5/1989
-8133,@NNO3,TRUE,3/1/1988
-8131,--W-T,FALSE,3/5/1995
-8127,UCJPQ,FALSE,19/4/2007
-8118,;6RYM,FALSE,3/11/1981
-8115,=/ODG,FALSE,24/8/2006
-8110,XPDJZ,FALSE,27/11/2012
-8105,BB0NZ,FALSE,14/8/2000
-8105,R;-JT,FALSE,13/6/1987
-8100,IQ6.4,TRUE,26/7/2005
-8093,QUV.<,TRUE,10/10/2009
-8091,-G4=J,TRUE,8/11/1983
-8080,9VWI-,FALSE,2/4/1986
-8079,JV3.T,FALSE,25/6/2002
-8076,@ZO?F,FALSE,10/7/1989
-8076,HKSES,FALSE,28/11/2009
-8061,IVL=W,FALSE,25/10/2016
-8059,9Y5BL,TRUE,17/11/2003
-8039,GHJ2Z,TRUE,5/8/1998
-8031,13C-L,TRUE,15/11/1989
-8030,R@?:F,TRUE,7/12/2010
-8024,N26/U,TRUE,17/6/2010
-8021,G751V,FALSE,7/5/1990
-8016,OZRFE,FALSE,19/9/1987
-8014,E6CL:,TRUE,1/6/2007
-8013,S:8A-,FALSE,11/10/2000
-8003,3W8<J,FALSE,17/1/1997
-8003,IGCS9,FALSE,26/6/1995
-7995,6L8OS,TRUE,1/3/2016
-7992,Z<@OR,FALSE,1/7/1998
-7990,IJ/1K,TRUE,27/4/2001
-7973,;LSLV,TRUE,6/1/1998
-7966,O=1?G,TRUE,11/4/2008
-7966,TYN7.,FALSE,4/7/2000
-7965,UN<VQ,TRUE,22/6/2002
-7955,8N<QU,TRUE,27/5/1989
-7952,5SGOG,FALSE,11/10/1985
-7950,OMF0C,FALSE,14/7/2000
-7947,0@V<D,TRUE,4/2/2016
-7947,4RAJT,TRUE,22/3/1991
-7947,6ZY5X,FALSE,3/10/1987
-7947,AM39P,TRUE,23/1/1998
-7932,KXNC2,TRUE,19/11/1990
-7927,JR-UG,FALSE,15/8/1996
-7924,RZGL@,FALSE,15/4/1992
-7923,P3B7S,FALSE,16/9/2014
-7920,1TIYM,FALSE,23/12/1985
-7920,L6PQ5,TRUE,20/2/2010
-7911,N.=BG,TRUE,23/6/1988
-7907,91DD0,TRUE,15/5/1998
-7907,HU/4Q,TRUE,13/12/1993
-7902,;85:0,FALSE,20/2/2008
-7902,K<-D1,FALSE,10/1/1991
-7893,4=>>@,TRUE,10/4/2014
-7889,383LR,TRUE,4/5/1988
-7885,?3PU8,TRUE,9/8/2003
-7885,QM;FT,TRUE,17/2/1987
-7881,9XU..,TRUE,27/10/1998
-7881,AVYRP,FALSE,17/3/1993
-7878,G352B,TRUE,14/7/1987
-7867,EABOP,TRUE,23/12/1989
-7866,CLKNB,TRUE,26/4/2006
-7866,S8.KZ,FALSE,27/3/2015
-7860,4JJ5=,TRUE,23/1/1983
-7858,I7ZDA,TRUE,11/5/2004
-7857,;0U>Y,FALSE,15/11/2003
-7856,Z0::R,TRUE,9/9/2016
-7854,;S1RY,FALSE,27/8/2008
-7850,AS6XX,FALSE,17/9/2004
-7847,MKE?2,TRUE,11/2/1996
-7846,CZJ85,TRUE,18/4/2001
-7827,1?5ZN,TRUE,15/9/1989
-7827,<@BVT,FALSE,1/12/2002
-7826,024HK,TRUE,16/12/1989
-7826,7TV=N,FALSE,13/6/2017
-7826,?VQFS,TRUE,5/3/2011
-7819,WZTCE,TRUE,25/3/1998
-7818,HAYZX,FALSE,2/12/2000
-7807,4PJ3E,TRUE,19/5/2009
-7802,QD.9M,FALSE,10/11/2005
-7789,=4RZC,TRUE,16/1/1992
-7784,0IBRQ,FALSE,11/3/2015
-7781,04E73,FALSE,15/7/1988
-7769,4ZLR8,TRUE,8/6/1980
-7768,7P3GF,TRUE,16/9/2002
-7767,C>/IT,FALSE,27/1/2007
-7767,H<96P,TRUE,2/7/1999
-7766,VO26P,FALSE,17/4/2006
-7764,Y.8UO,TRUE,4/12/2014
-7751,E6VP7,FALSE,28/10/2000
-7746,L8@L=,TRUE,27/4/1992
-7742,.W?X/,TRUE,25/5/2000
-7734,KHIMI,TRUE,25/12/1991
-7729,>2EZM,FALSE,6/1/2014
-7726,3DGUV,FALSE,22/7/1994
-7726,L036F,FALSE,20/4/2003
-7719,<MP42,TRUE,24/6/2012
-7719,F=3JA,TRUE,7/7/2017
-7711,<ZIDW,TRUE,19/10/1991
-7703,I7..?,TRUE,27/9/2009
-7701,G>B1X,TRUE,21/8/1986
-7701,Y9SDD,TRUE,27/7/1990
-7696,XUHFO,TRUE,23/4/1982
-7695,@D:KM,FALSE,4/4/1989
-7693,CVN?B,TRUE,23/5/1998
-7689,SVVE0,TRUE,28/2/1981
-7682,6QRIM,TRUE,27/8/1992
-7682,6T2>E,FALSE,13/6/2003
-7681,R<81R,TRUE,12/2/2011
-7672,80ZCI,TRUE,17/4/2005
-7672,WCAC0,FALSE,14/12/1983
-7669,@TL4W,TRUE,28/11/2008
-7667,?0;X6,FALSE,13/7/1998
-7665,8;:97,TRUE,20/9/1987
-7665,C4H:L,FALSE,10/4/2008
-7661,>=O1Q,FALSE,27/7/1981
-7648,/PLGJ,FALSE,17/12/2008
-7646,7-0F-,FALSE,14/11/2001
-7621,J1XKS,TRUE,27/8/2009
-7612,XW4<@,FALSE,26/9/1989
-7602,-N0US,TRUE,25/1/1985
-7599,1A>/-,FALSE,14/11/2010
-7596,-U;6>,FALSE,2/10/1987
-7594,?7N/X,FALSE,26/8/1983
-7585,4R=<3,TRUE,24/8/2007
-7583,O1KJF,TRUE,8/3/2002
-7578,=3B5C,FALSE,22/6/1997
-7567,?P?KD,TRUE,21/1/2004
-7566,MY:JW,TRUE,11/7/1997
-7566,QOR6A,FALSE,7/8/1988
-7561,TXL:Q,FALSE,5/5/2013
-7551,KBDQ?,FALSE,1/7/2000
-7543,5LSTW,FALSE,5/1/2000
-7542,IH6AB,FALSE,24/1/2008
-7541,T0FZH,FALSE,26/6/1992
-7539,ILUUO,TRUE,28/10/1980
-7538,BXK@G,FALSE,19/10/1985
-7528,OP/YF,FALSE,5/9/2016
-7527,74R6O,FALSE,1/3/1981
-7521,E;5@O,TRUE,10/8/1986
-7517,0@H.I,FALSE,27/12/2003
-7517,U-YND,FALSE,23/4/1980
-7516,???3/,TRUE,12/5/1989
-7510,0HAA5,TRUE,19/12/2001
-7505,OP7NK,FALSE,5/10/2009
-7504,-MBFP,FALSE,9/8/2004
-7496,LUU2E,FALSE,22/10/2006
-7495,P?9I1,FALSE,4/3/1984
-7494,91BU@,FALSE,10/6/2003
-7490,6S8?1,TRUE,19/6/1982
-7480,N<E2<,FALSE,3/12/2012
-7468,KSN3B,TRUE,23/10/1993
-7466,2ZV9J,FALSE,5/7/1990
-7466,@</N0,FALSE,16/7/2002
-7462,RD?AZ,TRUE,16/12/2011
-7456,K6=W3,TRUE,13/2/1987
-7454,TX;4>,FALSE,11/10/1989
-7453,4PN:=,FALSE,21/2/2007
-7453,=4E:L,FALSE,22/11/1993
-7452,XX/49,FALSE,12/1/1999
-7444,VM@6:,TRUE,23/10/2007
-7440,3Y.38,TRUE,15/8/2000
-7440,:SB3@,FALSE,13/8/2013
-7436,0QXCC,TRUE,15/11/1997
-7436,QLAUZ,TRUE,3/6/2014
-7423,IB2V1,TRUE,18/1/1997
-7421,HT;D8,FALSE,10/3/2000
-7418,?O6=/,FALSE,21/3/1997
-7405,?AAV6,TRUE,10/6/1993
-7404,/ET6R,TRUE,20/10/1992
-7383,UE5I-,FALSE,23/9/2016
-7376,61S/R,TRUE,13/7/1991
-7375,?9FW.,TRUE,23/10/1982
-7374,=;:-V,TRUE,17/5/2005
-7374,I00LL,FALSE,16/7/1996
-7372,ZV7VV,FALSE,5/5/2011
-7371,@LQX;,FALSE,4/10/2006
-7356,DOBF<,TRUE,25/2/2001
-7350,-34GV,FALSE,7/5/2008
-7349,IMOTU,FALSE,3/3/2013
-7344,HE<?P,FALSE,10/2/1992
-7342,R@2JD,TRUE,24/6/2004
-7334,BJBDT,TRUE,25/4/2000
-7333,6V51I,TRUE,16/1/1999
-7329,2UM:X,TRUE,20/11/1982
-7329,ONINB,FALSE,7/10/2003
-7326,:6YW3,TRUE,4/1/2004
-7324,KB6JF,TRUE,23/11/1995
-7321,CBV0C,TRUE,25/3/1990
-7318,/PTMY,TRUE,13/1/1995
-7313,PDPVP,TRUE,22/4/1998
-7309,=6XUS,FALSE,6/11/2006
-7308,WDKL3,TRUE,20/12/2003
-7307,90:G9,TRUE,12/11/2006
-7306,BC4XW,TRUE,5/11/2008
